observed,predicted
136.39999389648438,125.16688205
130.60000610351562,123.6531951
123.9000015258789,119.80076260000001
128.8000030517578,121.7890807
130.18182373046875,124.99330607
137.18182373046875,131.22077082399997
142.72727966308594,136.63475372999997
154.63636779785156,146.12802629000004
169.5454559326172,160.41617478
172.5454559326172,170.01387212000003
174.5454559326172,169.050551222
171.36363220214844,164.4055371
169.63636779785156,165.047914842
167.81817626953125,166.43675618
165.72727966308594,164.7800116
166.0,161.9126711
163.27272033691406,158.00965326000002
161.0,157.57449594000002
162.4545440673828,161.4952102
171.4545440673828,171.85817915
188.36363220214844,182.99602072000002
197.4545440673828,191.16293209999998
197.81817626953125,197.71884133000003
208.09091186523438,204.47831620000002
217.09091186523438,213.19099567
214.36363220214844,211.71199110000003
205.5454559326172,205.07299128
207.72727966308594,202.9979558
212.81817626953125,207.48484694199996
215.5454559326172,212.31058124999998
222.4545440673828,218.33676858
229.36363220214844,223.81122395999998
243.0,233.94788200000002
247.81817626953125,241.23381860000003
246.27272033691406,242.89746768
246.36363220214844,243.39349810000002
247.36363220214844,239.2018287
240.63636779785156,234.9968187
236.09091186523438,232.43243993000004
225.90908813476562,222.6514734
212.81817626953125,208.46568137
193.0,195.12168147
212.36363220214844,190.39821540000003
216.27272033691406,208.35621386000003
212.5454559326172,218.12661975
184.4545440673828,187.35155037600003
159.90908813476562,159.92010240000002
149.4545440673828,147.88749539999998
145.90908813476562,142.0033173
128.27272033691406,132.77198381999997
116.54545593261719,119.71477609999998
121.45454406738281,114.24609533
97.90908813476562,103.71693163999998
75.45454406738281,84.4866868
57.45454406738281,68.30250226
45.454544067382805,55.90780099999999
41.3636360168457,48.839197500000004
42.00000000000001,44.961500600000015
40.72727203369141,44.79085749
45.09090805053712,47.33832104
44.09090805053711,46.7578973
40.7272720336914,44.65105120000001
44.727272033691406,48.1854538
43.6363639831543,49.417109350000004
44.09090805053711,47.02856765000001
37.6363639831543,43.70797534
39.545455932617195,43.01765700000001
44.45454406738281,45.87530072
43.0,48.24866973999998
48.0909080505371,50.785335544000006
50.555557250976555,51.19984951
51.900001525878906,49.18615614999999
43.333332061767585,47.206402284000006
41.888889312744155,44.91604501800001
40.55555725097656,43.57435950999999
43.29999923706056,41.033628372
31.10000038146972,35.87196450000001
34.70000076293945,33.084616035
35.79999923706055,30.89779384
32.40000152587893,28.499577260000002
28.0,25.327031119999987
22.545454025268555,24.435288616
32.09090805053711,27.538162880000016
22.299999237060554,26.809050150000004
23.200000762939446,27.286956132
29.999999999999993,28.22715580000001
24.09090995788575,28.051440799999984
28.363636016845724,30.450209985000015
34.54545593261719,34.15132961
39.45454406738281,37.34897413
35.0909080505371,36.212670507999995
35.54545593261719,33.942739370000005
29.272727966308594,30.402576530000005
27.70000076293946,29.955956990000015
30.090909957885742,31.326376929999995
29.2727279663086,31.62692347
34.599998474121094,35.429456740000006
32.599998474121094,37.40265527
40.90000152587891,40.895102533000006
45.20000076293946,47.86793855999999
55.0999984741211,56.051215263
56.66666793823243,60.2464058
55.70000076293945,61.163747300000004
58.29999923706055,62.26843159
60.20000076293945,61.31032261000001
61.20000076293946,64.13510319999999
70.0,72.19033992
76.81818389892578,79.5053509
85.7272720336914,84.434711316
82.09091186523438,87.36198741999999
93.2727279663086,91.17656281999999
97.2727279663086,93.0491806
93.2727279663086,93.7285969
86.18181610107422,90.36247410000001
86.2727279663086,93.1615676
91.0,96.76018889999999
102.18181610107422,101.21919220000001
101.7272720336914,102.3401518
97.45454406738281,98.77488237
94.81818389892578,100.10844195
98.54545593261719,102.8098794
107.0,105.5473302
105.45454406738281,107.096716737
110.0,113.38932154000001
116.0,113.83298680000001
114.18181610107422,112.49757764600001
116.80000305175781,115.03602570000001
120.69999694824219,122.2051973
134.81817626953125,137.49956913000003
160.3333282470703,149.3059664
